"""""CUSTOMER","""""Order","""""Line","""""Split","""""Designation","""""QTY 1","""""QTY 2","""""QTY 3","""""QTY 4","""NET PRICE","""""DPC","""""USER","""""LOTE","""""HOLD REASON","""Registration Date","""""Cancelation Date"
SR BEARINGS,22D0004241,29,A,29328 E,1,1,1,1,645.21,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004241,30,A,29336 E,1,1,1,1,971.56,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004241,18,A,23222 CCK/W33,2,2,2,2,249.51,BEL,COHLT,,EXP,20220426,20220530
SR BEARINGS,22D0004241,31,A,29340 E,0,1,1,1,1418.08,CYM,O690,,EXP,20220426,20220531
SR BEARINGS,22D0004245,1,A,29414 E,4,4,4,4,345.46,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,2,A,29420 E,2,2,2,2,530.38,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,7,A,30208,27,27,27,27,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,9,A,30213,10,10,10,10,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,10,A,30217,3,3,3,3,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,11,A,30224,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,12,A,30305,10,10,10,10,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,13,A,30307,10,10,10,10,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,14,A,30308,6,6,6,6,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,16,A,30313,1,1,1,1,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,17,A,31305,4,4,4,4,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,18,A,31306,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,20,A,31309 J2/QCL7C,10,10,10,10,22.3,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,21,A,29412 E,2,2,2,2,292.52,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,22,A,29413 E,1,1,1,1,357.58,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,23,A,29415 E,1,1,1,1,367.91,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,25,A,29418 E,1,1,1,1,469.14,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,26,A,29422 E,1,1,1,1,666.48,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,28,A,30215,6,6,6,6,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,30,A,30222 J2,2,2,2,2,126.29,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,31,A,30316,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,14,B,30308,14,14,14,14,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,7,B,30208,3,3,3,3,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,31,B,30316,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004245,19,A,31307,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220526
SR BEARINGS,22D0004245,3,A,30204 J2/Q,10,10,10,10,2.82,CYM,YY1242,,EXP,20220426,20220530
SR BEARINGS,22D0004245,4,A,30205 J2/Q,20,20,20,20,2.97,CYM,YY1242,,EXP,20220426,20220530
SR BEARINGS,22D0004252,9,A,32012 X/CL7C,4,4,4,4,15.6,BEL,COHLT,,EXP,20220426,20220603
SR BEARINGS,22D0004252,2,A,31316 J1/QCL7A,6,6,6,6,96.74,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,4,A,32006 X,30,30,30,30,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,5,A,32008 X,10,10,10,10,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,6,A,32009 X/QVK210,6,6,6,6,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,10,A,31312/CL7C,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,13,A,32306,2,2,2,2,20.07,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,14,A,32310,4,4,4,4,28.94,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,15,A,32314,2,2,2,2,58.52,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,18,A,3201 ATN9,3,3,3,3,13.74,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,19,A,3203 ATN9,10,10,10,10,12.77,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,20,A,32014 X,6,6,6,6,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,21,A,32016 X,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,22,A,32018 X,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,23,A,32020 X,2,2,2,2,27.81,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,24,A,3204 A-2ZTN9/MT33,40,40,40,40,18.9,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,25,A,3206 A-2RS1TN9/MT33,5,5,5,5,24.16,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,26,A,3208 A-2ZTN9/MT33,4,4,4,4,33.74,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,27,A,3208 ATN9/C3,6,6,6,6,29.19,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,28,A,3209 ATN9/C3,4,4,4,4,33.55,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,29,A,3204 ATN9,4,4,4,4,13.1,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,30,A,3209 A-2RS1TN9/MT33,1,1,1,1,41.52,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,31,A,3210 A-2RS1TN9/MT33,6,6,6,6,46.26,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,32,A,3205 ATN9,10,10,10,10,14.97,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,33,A,3210 A-2ZTN9/MT33,6,6,6,6,43.22,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,34,A,3212 A-2RS1/MT33,6,6,6,6,59.13,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,35,A,3206 ATN9,4,4,4,4,18.1,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,36,A,3207 ATN9,6,6,6,6,22.85,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,38,A,3210 ATN9,2,2,2,2,37.53,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,39,A,3211 A/C3,2,2,2,2,45.01,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,40,A,3211 A-2Z/MT33,4,4,4,4,55.75,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,41,A,3212 A/C3,4,4,4,4,56.63,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,42,A,3215 A/C3,2,2,2,2,87.26,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,43,A,3216 A/C3,2,2,2,2,106.01,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,44,A,3217 A/C3,1,1,1,1,126.58,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,45,A,32206,10,10,10,10,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,46,A,32207,20,20,20,20,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,48,A,32209,8,8,8,8,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,51,A,32220,30,30,30,30,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,52,A,32305,2,2,2,2,13.36,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,54,A,32312,2,2,2,2,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,55,A,32317 J2,2,2,2,2,190.21,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,56,A,3208 A-2RS1TN9/C3MT33,4,4,4,4,32.9,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004252,50,A,32211 J2/Q,10,10,10,10,9.16,BEL,COHLT,,EXP,20220426,20220526
SR BEARINGS,22D0004252,49,A,32210,10,10,10,10,9.04,CYM,YY1242,,EXP,20220426,20220530
SR BEARINGS,22D0004280,1,A,33018,4,4,4,4,51.11,BEL,COHLT,,EXP,20220426,20220602
SR BEARINGS,22D0004280,1,B,33018,1,1,1,1,51.11,BEL,COHLT,,EXP,20220426,20220602
SR BEARINGS,22D0004280,1,C,33018,2,2,2,2,51.11,BEL,COHLT,,EXP,20220426,20220606
SR BEARINGS,22D0004280,1,D,33018,7,7,7,7,51.11,BEL,COHLT,,EXP,20220426,20220606
SR BEARINGS,22D0004280,19,A,33209,1,1,1,1,17.11,BEL,COHLT,,EXP,20220426,20220607
SR BEARINGS,22D0004280,37,A,51102,4,4,4,4,6.5,BEL,COHLT,,EXP,20220426,20220607
SR BEARINGS,22D0004280,2,A,3205 ATN9/C3,4,4,4,4,14.97,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,3,A,3306 A-2RS1TN9/C3MT33,10,10,10,10,32.31,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,4,A,3306 A-2ZTN9/MT33,2,2,2,2,29.21,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,5,A,3306 A/C3,5,5,5,5,32.7,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,6,A,3306 ATN9/C3,4,4,4,4,26.05,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,7,A,3308 A-2ZTN9/MT33,2,2,2,2,38.96,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,8,A,3308 ATN9/C3,20,20,20,20,38.21,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,9,A,3309 ATN9,4,4,4,4,49.46,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,10,A,3309 ATN9/C3,4,4,4,4,49.46,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,11,A,3309 A-2Z/C3MT33,2,2,2,2,49.68,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,12,A,33108,4,4,4,4,12.86,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,13,A,3310 A-2RS1/C3MT33,12,12,12,12,73.28,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,14,A,3311 A,1,1,1,1,76.33,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,15,A,33205,4,4,4,4,13.88,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,16,A,33207,4,4,4,4,11.97,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,17,A,33208,4,4,4,4,14.54,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,18,A,33220,3,3,3,3,148.55,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,20,A,33210,2,2,2,2,17.65,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,22,A,33212,4,4,4,4,30.07,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,23,A,33214,2,2,2,2,30.2,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,24,A,33215,6,6,6,6,0.0,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,25,A,3305 A-2ZTN9/MT33,4,4,4,4,25.6,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,26,A,4200 ATN9,10,10,10,10,8.33,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,27,A,4201 ATN9,10,10,10,10,8.71,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,28,A,4202 ATN9,40,40,40,40,9.02,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,29,A,4203 ATN9,10,10,10,10,9.84,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,30,A,4204 ATN9,10,10,10,10,10.25,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,31,A,4207 ATN9,4,4,4,4,18.61,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,32,A,4208 ATN9,10,10,10,10,20.08,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,33,A,4209 ATN9,1,1,1,1,22.55,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,34,A,4210 ATN9,6,6,6,6,26.81,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,35,A,51100,10,10,10,10,6.55,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,36,A,51101,3,3,3,3,6.57,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,38,A,51103,6,6,6,6,6.57,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,39,A,51105,10,10,10,10,7.29,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,40,A,51112,4,4,4,4,17.26,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,41,A,51114,2,2,2,2,20.39,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,42,A,51116,3,3,3,3,30.6,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,43,A,51117,2,2,2,2,34.6,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,44,A,51124,3,3,3,3,90.24,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,45,A,51120,2,2,2,2,65.09,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,46,A,51122,2,2,2,2,72.23,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,47,A,51126,2,2,2,2,120.1,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,48,A,51203,8,8,8,8,8.66,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,49,A,51206,4,4,4,4,11.39,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,50,A,51207,4,4,4,4,14.05,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,51,A,51209,2,2,2,2,17.29,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,52,A,51210,2,2,2,2,19.27,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,53,A,51212,3,3,3,3,28.98,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,54,A,51213,2,2,2,2,33.2,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,55,A,51220,2,2,2,2,93.32,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,56,A,51305,2,2,2,2,13.03,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,57,A,51306,2,2,2,2,14.86,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,58,A,51312,2,2,2,2,53.68,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,59,A,52209,2,2,2,2,37.67,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,60,A,52210,4,4,4,4,39.32,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,61,A,52216,2,2,2,2,89.81,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,62,A,5411 A,5,5,5,5,385.63,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,44,B,51124,3,3,3,3,90.24,BEL,COHLT,,EXP,20220426,20220525
SR BEARINGS,22D0004280,21,A,33211,1,1,1,1,21.11,BEL,COHLT,,EXP,20220426,20220526
SR BEARINGS,22D0004280,14,B,3311 A,5,5,5,5,76.33,BEL,COHLT,,EXP,20220426,20220530
SR BEARINGS,22D0004282,2,A,32313,2,2,2,2,57.23,BEL,COHLT,,EXP,20220426,20220602
SR BEARINGS,22D0004282,1,A,31313/CL7C,2,2,2,2,45.95,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004282,4,A,32013 X,10,10,10,10,16.93,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,7,A,7208 BECBP,6,6,6,6,20.79,BEL,COHLT,,EXP,20220426,20220603
SR BEARINGS,22D0004283,2,A,7005 ACD/P4A,4,4,4,4,81.71,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,3,A,7205 BEP,10,10,10,10,8.91,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,4,A,7206 BECBP,10,10,10,10,16.94,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,5,A,7207 BEP,10,10,10,10,11.76,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,6,A,7206 BEP,10,10,10,10,10.68,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,8,A,7211 BECBJ,4,4,4,4,30.63,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,9,A,7211 BEP,2,2,2,2,22.04,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,10,A,7212 BEP,2,2,2,2,25.86,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,11,A,7212 BECBM,4,4,4,4,54.8,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,12,A,7214 BECBM,4,4,4,4,72.88,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,13,A,7214 BECBP,2,2,2,2,44.62,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,15,A,7216 BEP,2,2,2,2,47.85,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,16,A,7216 BECBJ,4,4,4,4,64.42,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,17,A,7216 BECBM,2,2,2,2,82.49,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,18,A,7217 BECBJ,2,2,2,2,82.53,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,19,A,7218 BECBJ,2,2,2,2,99.86,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,20,A,7219 BECBP,2,2,2,2,94.94,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,21,A,7219 BECBM,2,2,2,2,143.16,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,22,A,7302 BEP,2,2,2,2,8.65,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,23,A,7303 BEP,4,4,4,4,8.84,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,24,A,7304 BEP,3,3,3,3,9.87,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,25,A,7304 BECBM,1,1,1,1,21.84,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,26,A,7304 BECBP,2,2,2,2,17.69,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,27,A,7305 BEP,12,12,12,12,10.95,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,28,A,7306 BEP,5,5,5,5,12.7,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,29,A,7306 BECBM,6,6,6,6,32.5,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,30,A,7307 BECBM,4,4,4,4,34.85,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,31,A,7308 BECBJ,10,10,10,10,26.66,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,33,A,7308 BECBP,4,4,4,4,26.77,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,34,A,7308 BECBM,6,6,6,6,44.88,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,36,A,7308 BEP,6,6,6,6,19.86,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,37,A,7309 BEP,2,2,2,2,24.37,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,39,A,7310 BECBM,2,2,2,2,65.6,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,41,A,7311 BECBJ,4,4,4,4,48.91,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,42,A,7311 BECBM,4,4,4,4,76.13,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,43,A,7311 BEP,4,4,4,4,35.84,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,44,A,7312 BECBM,4,4,4,4,95.09,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,46,A,7313 BEP,2,2,2,2,57.89,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,47,A,7313 BECBY,2,2,2,2,83.09,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,48,A,7313 BECBM,2,2,2,2,132.13,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,49,A,7313 BECBJ,2,2,2,2,74.46,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,50,A,7314 BECBM,2,2,2,2,117.83,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,51,A,7314 BECBY,2,2,2,2,98.46,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,52,A,7314 BECBJ,2,2,2,2,87.34,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,53,A,7320 BECBM,1,1,1,1,303.54,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,54,A,7407 BCBM,1,1,1,1,90.95,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,57,A,7413 BCBM,2,2,2,2,358.84,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,54,B,7407 BCBM,3,3,3,3,90.95,BEL,O690,,EXP,20220426,20220525
SR BEARINGS,22D0004283,14,A,7215 BEP,2,2,2,2,39.42,BEL,COHLT,,EXP,20220426,20220527
ASERVIROD,22D0004286,1,A,SNL 522-619 K7,2,2,2,2,327.29,BEL,O690,,EXP,20220427,20220525
HIVIMAR,22D0004312,2,A,COP.01B115MEX,2,2,2,2,713.78,USA,GV3367,,EXP,20220427,20220531
BALISA AUTO,22D0004347,2,A,LM 29749/710/Q,20,20,20,20,4.53,BEL,COHLT,,EXP,20220428,20220525
BALISA AUTO,22D0004347,3,A,VKBC 20005,6,6,6,6,20.0,BEL,COHLT,,EXP,20220428,20220525
BALISA AUTO,22D0004347,5,A,VKBC 20040,10,10,10,10,14.26,BEL,COHLT,,EXP,20220428,20220525
RYASA/PAN,22D0004357,2,A,PHE L035HUB,2,2,2,2,2.81,BEL,COHLT,,EXP,20220428,20220607
ISG,22D0004417,36,B,NU 314 ECP,1,1,1,1,99.26,BEL,O690,P000067610,,20220429,20220523
HIVIMAUT,22D0004422,9,A,VKBC 20038,44,44,44,44,12.63,CYM,BC0676,,EXP,20220429,20220603
HIVIMAUT,22D0004422,2,B,BAH-0031 D/VK210,210,210,210,210,10.96,CYM,BC0676,,EXP,20220429,20220603
IMPORINCO,22D0004442,528,B,YAR 206-2RF/HV,7,7,7,7,59.54,BEL,O690,P000067612,,20220502,20220523
PRISA S.A.,22D0004444,1,B,FYJ 515,1,1,1,1,42.47,BEL,O690,P000067579,,20220502,20220523
MUNFRESA,22D0004484,8,A,40136,30,30,30,30,9.09,CYM,COHLT,,EXP,20220503,20220525
MUNFRESA,22D0004484,9,A,47691PRO,100,100,100,100,11.0,CYM,COHLT,,EXP,20220503,20220525
HIVIMAR,22D0004495,3,B,7313 BEGAM,0,40,40,40,167.48,BEL,O690,,EXP,20220503,20220601
HIVIMAR,22D0004495,5,C,7314 BEGAM,1,1,1,1,194.81,BEL,O690,P000067590,,20220503,20220523
HIVIMAR,22D0004495,9,B,7318 BEGAM,2,2,2,2,373.96,BEL,O690,P000067590,,20220503,20220523
RODACARIBEI,22D0004499,2,A,LGHP 2/0.4,24,24,24,24,10.23,BEL,COHLT,,EXP,20220503,20220524
CROSSROAD,22D0004500,2,A,UCP 206-18,5,5,5,5,14.43,CYM,COHLT,,EXP,20220503,20220526
CROSSROAD,22D0004500,5,A,Y/UCP 205-15,12,12,12,12,10.98,CYM,COHLT,,EXP,20220503,20220526
CROSSROAD,22D0004500,6,A,UCP 204-12,12,12,12,12,11.44,CYM,COHLT,,EXP,20220503,20220526
CROSSROAD,22D0004500,7,A,PER.6901-2RSU,12,12,12,12,0.64,CYM,COHLT,,EXP,20220503,20220527
CROSSROAD,22D0004500,8,A,PER.607-2RSUC3,12,12,12,12,0.0,CYM,COHLT,,EXP,20220503,20220527
CROSSROAD,22D0004500,9,A,PER.6900-2RSUC3,12,12,12,12,0.6,CYM,COHLT,,EXP,20220503,20220527
SR BEARINGS,22D0004508,1,A,VKT 1000,10,10,10,10,0.0,BEL,COHLT,,EXP,20220503,20220525
BALISA,22D0004535,2,B,PER.HM212049/11,50,50,50,50,11.32,BEL,GV3367,,EXP,20220504,20220607
ROLEXSA,22D0004537,40,A,VKBC 7575 AL,20,20,20,20,10.0,CYM,COHLT,,EXP,20220504,20220526
HIVIMAUT,22D0004554,5,A,LGMT 3/0.4,300,300,300,300,5.03,BEL,COHLT,,EXP,20220504,20220527
SR BEARINGS,22D0004569,1,A,6316/C4,8,8,8,8,68.26,BEL,COHLT,,EXP,20220505,20220525
SR BEARINGS,22D0004569,2,A,FYTB 1. TF,20,20,20,20,17.15,BEL,COHLT,,EXP,20220505,20220525
SR BEARINGS,22D0004569,3,A,LBBR 40-2LS,30,30,30,30,21.26,BEL,COHLT,,EXP,20220505,20220525
SR BEARINGS,22D0004569,6,A,29951,10,10,10,10,4.16,BEL,COHLT,,EXP,20220505,20220526
SR BEARINGS,22D0004569,7,A,27268,10,10,10,10,2.57,BEL,COHLT,,EXP,20220505,20220526
SR BEARINGS,22D0004570,1,A,SNL 516-613,4,4,4,4,78.78,BEL,COHLT,,EXP,20220505,20220525
SR BEARINGS,22D0004570,2,A,HE 316,4,4,4,4,36.94,BEL,COHLT,,EXP,20220505,20220525
SR BEARINGS,22D0004571,1,A,6203-2RSH/C3GJN,800,800,800,800,1.84,BEL,COHLT,,EXP,20220505,20220525
CEMASA,22D0004582,44,A,5068,50,50,50,50,1.66,USA,GR8643,,EXP,20220505,20220606
CEMASA,22D0004582,28,A,SE 507-606,2,2,2,2,0.0,BEL,GR8643,,EXP,20220505,20220607
